yearOfRegistration,Datasource,gender,citizenship,isForcedLabour,ControlCategory,RecruiterCategory,ExploitType,Labor_Type,ageCategories
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 30-38
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 30-38
2013,Case Management,Male,UA,1,Financial,Friend/Acquaintance,Forced Labor,Construction,Age 30-38
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 30-38
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 30-38
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 30-38
2013,Case Management,Male,UA,1,Financial,Friend/Acquaintance,Forced Labor,Construction,Age 30-38
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 30-38
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 30-38
2013,Case Management,Male,UA,1,Financial,Friend/Acquaintance,Forced Labor,Construction,Age 39-47
2013,Case Management,Male,UA,1,Financial,Friend/Acquaintance,Forced Labor,Construction,Age 39-47
2013,Case Management,Male,UA,1,Threats,Friend/Acquaintance,Forced Labor,Construction,Age 39-47
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 39-47
2013,Case Management,Male,UA,1,Financial,Friend/Acquaintance,Forced Labor,Construction,Age 39-47
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 39-47
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 39-47
2013,Case Management,Male,UA,1,Financial,Friend/Acquaintance,Forced Labor,Construction,Age 39-47
2013,Case Management,Male,UA,1,Threats,Friend/Acquaintance,Forced Labor,Construction,Age 39-47
2013,Case Management,Male,UA,1,Financial,Friend/Acquaintance,Forced Labor,Construction,Age 39-47
2013,Case Management,Male,UA,1,Threats,Friend/Acquaintance,Forced Labor,Construction,Age 39-47
2013,Case Management,Male,UA,1,Financial,Friend/Acquaintance,Forced Labor,Construction,Age 39-47
2013,Case Management,Male,UA,1,Financial,Friend/Acquaintance,Forced Labor,Construction,Age 39-47
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 39-47
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 39-47
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 39-47
2013,Case Management,Male,UA,1,Financial,Friend/Acquaintance,Forced Labor,Construction,Age 39-47
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 48+
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 48+
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 48+
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 48+
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 48+
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 48+
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 48+
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 48+
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 48+
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 48+
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 48+
2013,Case Management,Male,UA,1,Financial,Friend/Acquaintance,Forced Labor,Construction,Age 48+
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 48+
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 48+
2013,Case Management,Male,UA,1,Threats,Other,Forced Labor,Construction,Age 48+
2013,Case Management,Male,UA,1,Financial,Friend/Acquaintance,Forced Labor,Construction,Age 48+
2013,Case Management,Male,UA,1,Threats,Other,Forced Labor,Construction,Age 48+
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 48+
2013,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 48+
2013,Case Management,Male,UA,1,Threats,Other,Forced Labor,Construction,Age 48+
2013,Case Management,Male,AF,1,Threats,Other,Forced Labor,12,Age 9-17
2013,Case Management,Male,AF,1,Threats,Other,Forced Labor,12,Age 9-17
2013,Case Management,Male,AF,1,Threats,Other,Forced Labor,12,Age 9-17
2014,Case Management,Female,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Female,UG,1,Threats,Other,Forced Labor,Begging,Age 0-8
2014,Case Management,Female,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Female,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Female,UG,1,Financial,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Female,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Female,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Female,UG,1,Threats,Other,Forced Labor,Begging,Age 0-8
2014,Case Management,Female,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Female,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Female,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Female,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Female,UG,1,Threats,Other,Forced Labor,Begging,Age 0-8
2014,Case Management,Female,UG,1,Threats,Other,Forced Labor,Begging,Age 0-8
2014,Case Management,Female,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Female,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Female,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Female,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Female,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Female,ID,1,Other,Friend/Acquaintance,Forced Labor,12,Age 39-47
2014,Case Management,Female,UA,1,Financial,Other,Forced Labor,Manufacturing,Age 48+
2014,Case Management,Female,UA,1,Financial,Other,Forced Labor,Manufacturing,Age 48+
2014,Case Management,Female,UA,1,Financial,Other,Forced Labor,Manufacturing,Age 48+
2014,Case Management,Female,UA,1,Financial,Friend/Acquaintance,Forced Labor,Manufacturing,Age 48+
2014,Case Management,Female,UA,1,Financial,Friend/Acquaintance,Forced Labor,Manufacturing,Age 48+
2014,Case Management,Female,UA,1,Financial,Other,Forced Labor,Manufacturing,Age 48+
2014,Case Management,Female,UA,1,Financial,Other,Forced Labor,Manufacturing,Age 48+
2014,Case Management,Female,UA,1,Financial,Other,Forced Labor,Manufacturing,Age 48+
2014,Case Management,Female,UA,1,Financial,Other,Forced Labor,Manufacturing,Age 48+
2014,Case Management,Female,UA,1,Financial,Other,Forced Labor,Manufacturing,Age 48+
2014,Case Management,Female,UA,1,Financial,Other,Forced Labor,Manufacturing,Age 48+
2014,Case Management,Female,UA,1,Financial,Other,Forced Labor,Manufacturing,Age 48+
2014,Case Management,Female,UA,1,Threats,Other,Forced Labor,Manufacturing,Age 48+
2014,Case Management,Female,UA,1,Financial,Other,Forced Labor,Manufacturing,Age 48+
2014,Case Management,Female,UA,1,Financial,Other,Forced Labor,Manufacturing,Age 48+
2014,Case Management,Female,UA,1,Financial,Other,Forced Labor,Manufacturing,Age 48+
2014,Case Management,Female,UG,1,Financial,Other,Forced Labor,Begging,Age 9-17
2014,Case Management,Female,UG,1,Physical,Other,Forced Labor,Begging,Age 9-17
2014,Case Management,Female,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 9-17
2014,Case Management,Female,UG,1,Financial,Family/Relative,Forced Labor,Begging,Age 9-17
2014,Case Management,Female,UG,1,Other,Other,Forced Labor,Begging,Age 9-17
2014,Case Management,Female,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 9-17
2014,Case Management,Female,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 9-17
2014,Case Management,Female,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 9-17
2014,Case Management,Female,UG,1,Threats,Other,Forced Labor,Begging,Age 9-17
2014,Case Management,Female,UG,1,Financial,Family/Relative,Forced Labor,Begging,Age 9-17
2014,Case Management,Female,UG,1,Threats,Other,Forced Labor,Begging,Age 9-17
2014,Case Management,Female,UG,1,Other,Family/Relative,Forced Labor,Begging,Age 9-17
2014,Case Management,Female,UG,1,Other,Other,Forced Labor,Begging,Age 9-17
2014,Case Management,Female,UG,1,Financial,Family/Relative,Forced Labor,Begging,Age 9-17
2014,Case Management,Female,UG,1,Threats,Other,Forced Labor,Begging,Age 9-17
2014,Case Management,Female,UG,1,Other,Other,Forced Labor,Begging,Age 9-17
2014,Case Management,Female,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 9-17
2014,Case Management,Female,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 9-17
2014,Case Management,Female,UG,1,Financial,Family/Relative,Forced Labor,Begging,Age 9-17
2014,Case Management,Female,UG,1,Threats,Other,Forced Labor,Begging,Age 9-17
2014,Case Management,Female,UG,1,Financial,Family/Relative,Forced Labor,Begging,Age 9-17
2014,Case Management,Male,UG,1,Financial,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Threats,Other,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Other,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Threats,Other,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Financial,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Threats,Other,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Threats,Other,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Physical,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Other,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Threats,Other,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Other,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Threats,Other,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Financial,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Threats,Family/Relative,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Threats,Other,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,UG,1,Threats,Other,Forced Labor,Begging,Age 0-8
2014,Case Management,Male,KG,1,Financial,Other,Forced Labor,12,Age 24-26
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 24-26
2014,Case Management,Male,KG,1,Financial,Family/Relative,Forced Labor,12,Age 24-26
2014,Case Management,Male,KG,1,Financial,Other,Forced Labor,12,Age 24-26
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 24-26
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 24-26
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 24-26
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 24-26
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 24-26
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 24-26
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 24-26
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 24-26
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 24-26
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 24-26
2014,Case Management,Male,KG,1,Financial,Other,Forced Labor,12,Age 24-26
2014,Case Management,Male,KG,1,Financial,Other,Forced Labor,12,Age 24-26
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 24-26
2014,Case Management,Male,KG,1,Threats,Friend/Acquaintance,Forced Labor,12,Age 27-29
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 27-29
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 27-29
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 27-29
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 27-29
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 27-29
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 27-29
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 27-29
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 27-29
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 27-29
2014,Case Management,Male,KG,1,Financial,Family/Relative,Forced Labor,12,Age 27-29
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 27-29
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 27-29
2014,Case Management,Male,KG,1,Financial,Other,Forced Labor,12,Age 27-29
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 27-29
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 27-29
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 27-29
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 27-29
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Other,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Other,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Other,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Other,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Other,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Threats,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Threats,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Threats,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Other,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Family/Relative,Forced Labor,12,Age 30-38
2014,Case Management,Male,KG,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,MM,1,Other,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,MM,1,Financial,Friend/Acquaintance,Forced Labor,12,Age 30-38
2014,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 30-38
2014,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 30-38
2014,Case Management,Male,UA,1,Threats,Other,Forced Labor,Construction,Age 30-38
2014,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 30-38
2014,Case Management,Male,UA,1,Threats,Other,Forced Labor,Construction,Age 30-38
2014,Case Management,Male,UA,1,Threats,Other,Forced Labor,Construction,Age 30-38
2014,Case Management,Male,UA,1,Threats,Other,Forced Labor,Construction,Age 30-38
2014,Case Management,Male,UA,1,Financial,Friend/Acquaintance,Forced Labor,Construction,Age 30-38
2014,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 30-38
2014,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 30-38
2014,Case Management,Male,UA,1,Financial,Other,Forced Labor,Construction,Age 30-38
