,yearOfRegistration,Datasource,gender,ageBroad,citizenship,isForcedLabour,control_category,RecruiterCategory,ExploitType,Labor_Type
396,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
397,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
398,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
399,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
400,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
401,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
402,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
403,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
404,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
405,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
406,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
407,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
408,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
409,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
410,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
411,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
412,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
413,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
414,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
415,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
416,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
417,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
418,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
419,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
420,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
421,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
422,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
423,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
424,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
425,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
426,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
427,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
428,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
429,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
430,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
431,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
432,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
433,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
434,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
435,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
436,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
437,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
438,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
439,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
440,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
441,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
442,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
443,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
444,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
445,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
446,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
447,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
448,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
449,2002.0,Case Management,Female,21--23,MD,0.0,Other,,Sexual,
450,2002.0,Case Management,Female,21--23,MD,,Other,,,
451,2002.0,Case Management,Female,21--23,MD,,Other,,,
452,2002.0,Case Management,Female,21--23,MD,,Other,,,
453,2002.0,Case Management,Female,21--23,MD,,Other,,,
454,2002.0,Case Management,Female,21--23,MD,,Other,,,
455,2002.0,Case Management,Female,21--23,MD,,Other,,,
456,2002.0,Case Management,Female,21--23,MD,,Other,,,
457,2002.0,Case Management,Female,21--23,MD,,Other,,,
458,2002.0,Case Management,Female,21--23,MD,,Other,,,
459,2002.0,Case Management,Female,21--23,MD,,Other,,,
460,2002.0,Case Management,Female,21--23,MD,,Other,,,
461,2002.0,Case Management,Female,21--23,MD,,Other,,,
462,2002.0,Case Management,Female,21--23,MD,,Other,,,
463,2002.0,Case Management,Female,21--23,MD,,Other,,,
464,2002.0,Case Management,Female,21--23,MD,,Other,,,
465,2002.0,Case Management,Female,21--23,MD,,Other,,,
466,2002.0,Case Management,Female,21--23,MD,,Other,,,
467,2002.0,Case Management,Female,21--23,MD,,Other,,,
468,2002.0,Case Management,Female,21--23,MD,,Other,,,
469,2002.0,Case Management,Female,21--23,MD,,Other,,,
470,2002.0,Case Management,Female,21--23,MD,,Other,,,
471,2002.0,Case Management,Female,21--23,MD,,Other,,,
472,2002.0,Case Management,Female,21--23,MD,,Other,,,
473,2002.0,Case Management,Female,21--23,MD,,Other,,,
474,2002.0,Case Management,Female,21--23,MD,,Other,,,
475,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
476,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
477,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
478,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
479,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
480,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
481,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
482,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
483,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
484,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
485,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
486,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
487,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
488,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
489,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
490,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
491,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
492,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
493,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
494,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
495,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
496,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
497,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
498,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
499,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
500,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
501,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
502,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
503,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
504,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
505,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
506,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
507,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
508,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
509,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
510,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
511,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
512,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
513,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
514,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
515,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
516,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
517,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
518,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
519,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
520,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
521,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
522,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
523,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
524,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
525,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
526,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
527,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
528,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
529,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
530,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
531,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
532,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
533,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
534,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
535,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
536,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
537,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
538,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
539,2002.0,Case Management,Female,21--23,RO,0.0,Other,,Sexual,
540,2002.0,Case Management,Female,21--23,RO,,Other,,,
541,2002.0,Case Management,Female,21--23,RO,,Other,,,
542,2002.0,Case Management,Female,21--23,RO,,Other,,,
543,2002.0,Case Management,Female,21--23,RO,,Other,,,
544,2002.0,Case Management,Female,21--23,RO,,Other,,,
545,2002.0,Case Management,Female,21--23,RO,,Other,,,
546,2002.0,Case Management,Female,21--23,RO,,Other,,,
547,2002.0,Case Management,Female,21--23,RO,,Other,,,
548,2002.0,Case Management,Female,21--23,RO,,Other,,,
549,2002.0,Case Management,Female,21--23,RO,,Other,,,
550,2002.0,Case Management,Female,21--23,RO,,Other,,,
551,2002.0,Case Management,Female,21--23,RO,,Other,,,
552,2002.0,Case Management,Female,21--23,RO,,Other,,,
553,2002.0,Case Management,Female,21--23,RO,,Other,,,
554,2002.0,Case Management,Female,21--23,RO,,Other,,,
555,2002.0,Case Management,Female,21--23,RO,,Other,,,
556,2002.0,Case Management,Female,21--23,RO,,Other,,,
557,2002.0,Case Management,Female,21--23,RO,,Other,,,
558,2002.0,Case Management,Female,21--23,RO,,Other,,,
559,2002.0,Case Management,Female,21--23,RO,,Other,,,
560,2002.0,Case Management,Female,21--23,RO,,Other,,,
561,2002.0,Case Management,Female,21--23,RO,,Other,,,
562,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
563,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
564,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
565,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
566,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
567,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
568,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
569,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
570,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
571,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
572,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
573,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
574,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
575,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
576,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
577,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
578,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
579,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
580,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
581,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
582,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
583,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
584,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
585,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
586,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
587,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
588,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
589,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
590,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
591,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
592,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
593,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
594,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
595,2002.0,Case Management,Female,21--23,UA,0.0,Other,,Sexual,
596,2002.0,Case Management,Female,21--23,UA,,Other,,,
597,2002.0,Case Management,Female,21--23,UA,,Other,,,
598,2002.0,Case Management,Female,21--23,UA,,Other,,,
599,2002.0,Case Management,Female,21--23,UA,,Other,,,
600,2002.0,Case Management,Female,21--23,UA,,Other,,,
601,2002.0,Case Management,Female,21--23,UA,,Other,,,
602,2002.0,Case Management,Female,21--23,UA,,Other,,,
603,2002.0,Case Management,Female,21--23,UA,,Other,,,
604,2002.0,Case Management,Female,21--23,UA,,Other,,,
605,2002.0,Case Management,Female,21--23,UA,,Other,,,
606,2002.0,Case Management,Female,21--23,UA,,Other,,,
607,2002.0,Case Management,Female,24--26,CO,0.0,Other,,Sexual,
608,2002.0,Case Management,Female,24--26,CO,0.0,Other,,Sexual,
609,2002.0,Case Management,Female,24--26,CO,0.0,Other,,Sexual,
610,2002.0,Case Management,Female,24--26,CO,0.0,Other,,Sexual,
611,2002.0,Case Management,Female,24--26,CO,0.0,Other,,Sexual,
612,2002.0,Case Management,Female,24--26,CO,0.0,Other,,Sexual,
613,2002.0,Case Management,Female,24--26,CO,0.0,Other,,Sexual,
614,2002.0,Case Management,Female,24--26,CO,0.0,Other,,Sexual,
615,2002.0,Case Management,Female,24--26,CO,0.0,Other,,Sexual,
616,2002.0,Case Management,Female,24--26,CO,0.0,Other,,Sexual,
617,2002.0,Case Management,Female,24--26,CO,0.0,Other,,Sexual,
618,2002.0,Case Management,Female,24--26,CO,0.0,Other,,Sexual,
619,2002.0,Case Management,Female,24--26,CO,0.0,Other,,Sexual,
620,2002.0,Case Management,Female,24--26,CO,0.0,Other,,Sexual,
621,2002.0,Case Management,Female,24--26,CO,0.0,Other,,Sexual,
622,2002.0,Case Management,Female,24--26,CO,0.0,Other,,Sexual,
623,2002.0,Case Management,Female,24--26,CO,0.0,Other,,Sexual,
624,2002.0,Case Management,Female,24--26,CO,0.0,Other,,Sexual,
625,2002.0,Case Management,Female,24--26,CO,0.0,Other,,Sexual,
626,2002.0,Case Management,Female,24--26,MD,0.0,Other,,,
627,2002.0,Case Management,Female,24--26,MD,0.0,Other,,,
628,2002.0,Case Management,Female,24--26,MD,0.0,Other,,,
629,2002.0,Case Management,Female,24--26,MD,0.0,Other,,,
630,2002.0,Case Management,Female,24--26,MD,0.0,Other,,,
631,2002.0,Case Management,Female,24--26,MD,0.0,Other,,,
632,2002.0,Case Management,Female,24--26,MD,0.0,Other,,,
633,2002.0,Case Management,Female,24--26,MD,0.0,Other,,,
634,2002.0,Case Management,Female,24--26,MD,0.0,Other,,,
635,2002.0,Case Management,Female,24--26,MD,0.0,Other,,,
636,2002.0,Case Management,Female,24--26,MD,0.0,Other,,,
637,2002.0,Case Management,Female,24--26,MD,0.0,Other,,,
638,2002.0,Case Management,Female,24--26,MD,0.0,Other,,,
639,2002.0,Case Management,Female,24--26,MD,0.0,Other,,,
640,2002.0,Case Management,Female,24--26,MD,0.0,Other,,,
641,2002.0,Case Management,Female,24--26,MD,0.0,Other,,,
642,2002.0,Case Management,Female,24--26,MD,0.0,Other,,,
643,2002.0,Case Management,Female,24--26,MD,0.0,Other,,,
644,2002.0,Case Management,Female,24--26,MD,0.0,Other,,,
645,2002.0,Case Management,Female,24--26,MD,0.0,Other,,,
646,2002.0,Case Management,Female,24--26,MD,0.0,Other,,,
647,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
648,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
649,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
650,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
651,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
652,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
653,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
654,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
655,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
656,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
657,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
658,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
659,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
660,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
661,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
662,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
663,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
664,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
665,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
666,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
667,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
668,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
669,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
670,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
671,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
672,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
673,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
674,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
675,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
676,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
677,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
678,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
679,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
680,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
681,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
682,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
683,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
684,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
685,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
686,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
687,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
688,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
689,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
690,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
691,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
692,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
693,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
694,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
695,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
696,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
697,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
698,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
699,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
700,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
701,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
702,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
703,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
704,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
705,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
706,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
707,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
708,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
709,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
710,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
711,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
712,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
713,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
714,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
715,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
716,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
717,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
718,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
719,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
720,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
721,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
722,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
723,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
724,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
725,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
726,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
727,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
728,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
729,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
730,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
731,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
732,2002.0,Case Management,Female,24--26,MD,0.0,Other,,Sexual,
