,yearOfRegistration,Datasource,gender,ageBroad,citizenship,isForcedLabour,control_category,RecruiterCategory,ExploitType,Labor_Type
29625,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29626,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29627,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29628,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29629,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29630,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29631,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29632,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29633,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29634,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29635,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29636,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29637,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29638,2016.0,Case Management,Male,30--38,UA,1.0,Threats,Friend/Acquaintance,Labor,Construction
29639,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29640,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29641,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29642,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29643,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29644,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29723,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29724,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Other,Labor,Construction
29726,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Other,Labor,Construction
29727,2016.0,Case Management,Male,39--47,BY,1.0,Threats,Friend/Acquaintance,Labor,Construction
29728,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29729,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Other,Labor,Construction
29730,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Other,Labor,Construction
29731,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29732,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29733,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Other,Labor,Construction
29734,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29735,2016.0,Case Management,Male,39--47,BY,1.0,Other,Friend/Acquaintance,Labor,Construction
29736,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29737,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29738,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29739,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29740,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29741,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29742,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Other,Labor,Construction
29743,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29744,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29745,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Other,Labor,Construction
29746,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29747,2016.0,Case Management,Male,39--47,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29826,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Manufacturing
29827,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Manufacturing
29828,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Manufacturing
29829,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Manufacturing
29830,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Manufacturing
29831,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Manufacturing
29832,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Friend/Acquaintance,Labor,Manufacturing
29833,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Manufacturing
29834,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Manufacturing
29835,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Manufacturing
29836,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Manufacturing
29837,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Manufacturing
29838,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Manufacturing
29839,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Manufacturing
29840,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Manufacturing
29841,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
29842,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
29843,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
29844,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
29845,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
29846,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
29847,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29848,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
29849,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
29850,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
29851,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
29852,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
29853,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
29854,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
29855,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
29856,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
29857,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29858,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29859,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
29860,2016.0,Case Management,Male,39--47,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29909,2016.0,Case Management,Male,48+,BY,1.0,Financial,Other,Labor,Construction
29910,2016.0,Case Management,Male,48+,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29911,2016.0,Case Management,Male,48+,BY,1.0,Financial,Other,Labor,Construction
29912,2016.0,Case Management,Male,48+,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29913,2016.0,Case Management,Male,48+,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29914,2016.0,Case Management,Male,48+,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29915,2016.0,Case Management,Male,48+,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29916,2016.0,Case Management,Male,48+,BY,1.0,Financial,Other,Labor,Construction
29917,2016.0,Case Management,Male,48+,BY,1.0,Financial,Other,Labor,Construction
29918,2016.0,Case Management,Male,48+,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29919,2016.0,Case Management,Male,48+,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29920,2016.0,Case Management,Male,48+,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29921,2016.0,Case Management,Male,48+,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29922,2016.0,Case Management,Male,48+,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29923,2016.0,Case Management,Male,48+,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29924,2016.0,Case Management,Male,48+,BY,1.0,Financial,Other,Labor,Construction
29925,2016.0,Case Management,Male,48+,BY,1.0,Financial,Other,Labor,Construction
29926,2016.0,Case Management,Male,48+,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29961,2016.0,Case Management,Male,48+,UA,1.0,Financial,Other,Labor,Construction
29962,2016.0,Case Management,Male,48+,UA,1.0,Financial,Other,Labor,Construction
29963,2016.0,Case Management,Male,48+,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29964,2016.0,Case Management,Male,48+,UA,1.0,Financial,Other,Labor,Construction
29965,2016.0,Case Management,Male,48+,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29966,2016.0,Case Management,Male,48+,UA,1.0,Financial,Other,Labor,Construction
29967,2016.0,Case Management,Male,48+,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29968,2016.0,Case Management,Male,48+,UA,1.0,Financial,Other,Labor,Construction
29969,2016.0,Case Management,Male,48+,UA,1.0,Financial,Other,Labor,Construction
29970,2016.0,Case Management,Male,48+,UA,1.0,Financial,Other,Labor,Construction
29971,2016.0,Case Management,Male,48+,UA,1.0,Financial,Other,Labor,Construction
29972,2016.0,Case Management,Male,48+,UA,1.0,Threats,Other,Labor,Construction
29973,2016.0,Case Management,Male,48+,UA,1.0,Threats,Other,Labor,Construction
29974,2016.0,Case Management,Male,48+,UA,1.0,Financial,Other,Labor,Construction
36962,2017.0,Case Management,Female,30--38,ID,1.0,Financial,Other,Labor,Domestic Work
36963,2017.0,Case Management,Female,30--38,ID,1.0,Financial,Other,Labor,Domestic Work
36964,2017.0,Case Management,Female,30--38,ID,1.0,Financial,Other,Labor,Domestic Work
36965,2017.0,Case Management,Female,30--38,ID,1.0,Financial,Other,Labor,Domestic Work
36966,2017.0,Case Management,Female,30--38,ID,1.0,Financial,Friend/Acquaintance,Labor,Domestic Work
36967,2017.0,Case Management,Female,30--38,ID,1.0,Financial,Other,Labor,Domestic Work
36968,2017.0,Case Management,Female,30--38,ID,1.0,Financial,Other,Labor,Domestic Work
36969,2017.0,Case Management,Female,30--38,ID,1.0,Threats,Other,Labor,Domestic Work
36970,2017.0,Case Management,Female,30--38,ID,1.0,Financial,Other,Labor,Domestic Work
36971,2017.0,Case Management,Female,30--38,ID,1.0,Financial,Other,Labor,Domestic Work
36972,2017.0,Case Management,Female,30--38,ID,1.0,Threats,Other,Labor,Domestic Work
36973,2017.0,Case Management,Female,30--38,ID,1.0,Financial,Family/Relative,Labor,Domestic Work
36974,2017.0,Case Management,Female,30--38,ID,1.0,Threats,Other,Labor,Domestic Work
36976,2017.0,Case Management,Female,30--38,ID,1.0,Financial,Other,Labor,Domestic Work
36977,2017.0,Case Management,Female,30--38,ID,1.0,Threats,Other,Labor,Domestic Work
36978,2017.0,Case Management,Female,30--38,ID,1.0,Financial,Other,Labor,Domestic Work
36979,2017.0,Case Management,Female,30--38,ID,1.0,Financial,Other,Labor,Domestic Work
36980,2017.0,Case Management,Female,30--38,ID,1.0,Financial,Friend/Acquaintance,Labor,Domestic Work
36981,2017.0,Case Management,Female,30--38,ID,1.0,Financial,Other,Labor,Domestic Work
36983,2017.0,Case Management,Female,30--38,ID,1.0,Financial,Other,Labor,Domestic Work
36984,2017.0,Case Management,Female,30--38,ID,1.0,Survival,Other,Labor,Domestic Work
36985,2017.0,Case Management,Female,30--38,ID,1.0,Financial,Other,Labor,Domestic Work
36986,2017.0,Case Management,Female,30--38,KE,1.0,Threats,Other,Multiple,Domestic Work
36987,2017.0,Case Management,Female,30--38,KE,1.0,Threats,Family/Relative,Multiple,Domestic Work
36988,2017.0,Case Management,Female,30--38,KE,1.0,Threats,Other,Multiple,Domestic Work
36989,2017.0,Case Management,Female,30--38,KE,1.0,Threats,Other,Multiple,Domestic Work
36990,2017.0,Case Management,Female,30--38,KE,1.0,Financial,Friend/Acquaintance,Multiple,Domestic Work
36991,2017.0,Case Management,Female,30--38,KE,1.0,Financial,Other,Multiple,Domestic Work
36992,2017.0,Case Management,Female,30--38,KE,1.0,Threats,Other,Multiple,Domestic Work
36993,2017.0,Case Management,Female,30--38,KE,1.0,Financial,Other,Multiple,Domestic Work
36994,2017.0,Case Management,Female,30--38,KE,1.0,Financial,Other,Multiple,Domestic Work
36995,2017.0,Case Management,Female,30--38,KE,1.0,Financial,Other,Multiple,Domestic Work
36996,2017.0,Case Management,Female,30--38,KE,1.0,Threats,Other,Multiple,Domestic Work
36997,2017.0,Case Management,Female,30--38,KE,1.0,Survival,Other,Multiple,Domestic Work
36998,2017.0,Case Management,Female,30--38,KE,1.0,Threats,Other,Multiple,Domestic Work
36999,2017.0,Case Management,Female,30--38,KE,1.0,Survival,Other,Multiple,Domestic Work
37000,2017.0,Case Management,Female,30--38,KE,1.0,Threats,Other,Multiple,Domestic Work
37001,2017.0,Case Management,Female,30--38,KE,1.0,Threats,Other,Multiple,Domestic Work
37002,2017.0,Case Management,Female,30--38,KE,1.0,Threats,Other,Multiple,Domestic Work
37003,2017.0,Case Management,Female,30--38,KE,1.0,Threats,Other,Multiple,Domestic Work
37004,2017.0,Case Management,Female,30--38,KE,1.0,Financial,Other,Multiple,Domestic Work
37005,2017.0,Case Management,Female,30--38,KE,1.0,Threats,Other,Multiple,Domestic Work
37006,2017.0,Case Management,Female,30--38,KE,1.0,Threats,Other,Multiple,Domestic Work
37007,2017.0,Case Management,Female,30--38,KE,1.0,Threats,Other,Multiple,Domestic Work
37008,2017.0,Case Management,Female,30--38,KE,1.0,Financial,Other,Multiple,Domestic Work
37009,2017.0,Case Management,Female,30--38,KE,1.0,Survival,Other,Multiple,Domestic Work
37010,2017.0,Case Management,Female,30--38,KE,1.0,Threats,Other,Multiple,Domestic Work
37011,2017.0,Case Management,Female,30--38,KE,1.0,Financial,Other,Multiple,Domestic Work
37012,2017.0,Case Management,Female,30--38,KE,1.0,Financial,Other,Multiple,Domestic Work
37013,2017.0,Case Management,Female,30--38,KE,1.0,Threats,Other,Multiple,Domestic Work
37014,2017.0,Case Management,Female,30--38,KE,1.0,Threats,Other,Multiple,Domestic Work
37018,2017.0,Case Management,Female,30--38,KH,1.0,Threats,Other,Labor,Domestic Work
37019,2017.0,Case Management,Female,30--38,KH,1.0,Threats,Other,Labor,Domestic Work
37021,2017.0,Case Management,Female,30--38,KH,1.0,Survival,Other,Labor,Domestic Work
37022,2017.0,Case Management,Female,30--38,KH,1.0,Threats,Other,Labor,Domestic Work
37023,2017.0,Case Management,Female,30--38,KH,1.0,Threats,Other,Labor,Domestic Work
37024,2017.0,Case Management,Female,30--38,KH,1.0,Threats,Other,Labor,Domestic Work
37026,2017.0,Case Management,Female,30--38,KH,1.0,Threats,Other,Labor,Domestic Work
37028,2017.0,Case Management,Female,30--38,KH,1.0,Other,Other,Labor,Domestic Work
37029,2017.0,Case Management,Female,30--38,KH,1.0,Threats,Other,Labor,Domestic Work
37030,2017.0,Case Management,Female,30--38,KH,1.0,Financial,Other,Labor,Domestic Work
37031,2017.0,Case Management,Female,30--38,KH,1.0,Financial,Other,Labor,Domestic Work
37032,2017.0,Case Management,Female,30--38,KH,1.0,Financial,Other,Labor,Domestic Work
37033,2017.0,Case Management,Female,30--38,KH,1.0,Threats,Other,Labor,Domestic Work
37309,2017.0,Case Management,Female,39--47,ID,1.0,Other,Other,Labor,Domestic Work
37310,2017.0,Case Management,Female,39--47,ID,1.0,Financial,Other,Labor,Domestic Work
37311,2017.0,Case Management,Female,39--47,ID,1.0,Financial,Other,Labor,Domestic Work
37312,2017.0,Case Management,Female,39--47,ID,1.0,Financial,Other,Labor,Domestic Work
37313,2017.0,Case Management,Female,39--47,ID,1.0,Threats,Other,Labor,Domestic Work
37314,2017.0,Case Management,Female,39--47,ID,1.0,Threats,Other,Labor,Domestic Work
37315,2017.0,Case Management,Female,39--47,ID,1.0,Threats,Other,Labor,Domestic Work
37316,2017.0,Case Management,Female,39--47,ID,1.0,Financial,Other,Labor,Domestic Work
37317,2017.0,Case Management,Female,39--47,ID,1.0,Financial,Other,Labor,Domestic Work
37318,2017.0,Case Management,Female,39--47,ID,1.0,Financial,Other,Labor,Domestic Work
37319,2017.0,Case Management,Female,39--47,ID,1.0,Financial,Other,Labor,Domestic Work
37320,2017.0,Case Management,Female,39--47,ID,1.0,Financial,Other,Labor,Domestic Work
38383,2017.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
38384,2017.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
38385,2017.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
38386,2017.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
38388,2017.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
38389,2017.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
38390,2017.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
38391,2017.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
38392,2017.0,Case Management,Male,27--29,UA,1.0,Other,Other,Labor,Construction
38393,2017.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
38394,2017.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
38395,2017.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
38396,2017.0,Case Management,Male,27--29,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
38397,2017.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
38510,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
38511,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
38512,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
38513,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
38514,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
38515,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Manufacturing
38516,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
38517,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
38518,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
38519,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
38520,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
38521,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
38522,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
38524,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38525,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38526,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38527,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38528,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38529,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38530,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38531,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38532,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
38533,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38534,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38535,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38536,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38537,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38538,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38539,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38540,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38542,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38543,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38544,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38545,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38546,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38547,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38548,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38549,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38550,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38551,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38552,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38553,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38554,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38555,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38556,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38557,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38559,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38560,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38561,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38562,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38563,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38564,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38565,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38566,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38567,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38568,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38569,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38570,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38571,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38572,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38573,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38574,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38575,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38576,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
38577,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38578,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38579,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38580,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38581,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38582,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38583,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38584,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38585,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
38586,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38588,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38589,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
38590,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38591,2017.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
38821,2017.0,Case Management,Male,30--38,UZ,1.0,Financial,Family/Relative,Labor,Construction
38822,2017.0,Case Management,Male,30--38,UZ,1.0,Financial,Friend/Acquaintance,Labor,Construction
38823,2017.0,Case Management,Male,30--38,UZ,1.0,Financial,Friend/Acquaintance,Labor,Construction
38824,2017.0,Case Management,Male,30--38,UZ,1.0,Financial,Friend/Acquaintance,Labor,Construction
38825,2017.0,Case Management,Male,30--38,UZ,1.0,Financial,Friend/Acquaintance,Labor,Construction
38826,2017.0,Case Management,Male,30--38,UZ,1.0,Financial,Friend/Acquaintance,Labor,Construction
38827,2017.0,Case Management,Male,30--38,UZ,1.0,Financial,Other,Labor,Construction
38828,2017.0,Case Management,Male,30--38,UZ,1.0,Financial,Friend/Acquaintance,Labor,Construction
38829,2017.0,Case Management,Male,30--38,UZ,1.0,Financial,Friend/Acquaintance,Labor,Construction
38830,2017.0,Case Management,Male,30--38,UZ,1.0,Financial,Other,Labor,Construction
38831,2017.0,Case Management,Male,30--38,UZ,1.0,Financial,Other,Labor,Construction
38832,2017.0,Case Management,Male,30--38,UZ,1.0,Financial,Friend/Acquaintance,Labor,Construction
38833,2017.0,Case Management,Male,30--38,UZ,1.0,Survival,Other,Labor,Construction
38834,2017.0,Case Management,Male,30--38,UZ,1.0,Financial,Other,Labor,Construction
38835,2017.0,Case Management,Male,30--38,UZ,1.0,Financial,Friend/Acquaintance,Labor,Construction
38836,2017.0,Case Management,Male,39--47,BY,1.0,Financial,Other,Labor,Construction
38837,2017.0,Case Management,Male,39--47,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
38838,2017.0,Case Management,Male,39--47,BY,1.0,Financial,Other,Labor,Construction
38839,2017.0,Case Management,Male,39--47,BY,1.0,Threats,Other,Labor,Construction
38840,2017.0,Case Management,Male,39--47,BY,1.0,Financial,Other,Labor,Construction
38841,2017.0,Case Management,Male,39--47,BY,1.0,Financial,Other,Labor,Construction
38842,2017.0,Case Management,Male,39--47,BY,1.0,Financial,Other,Labor,Construction
38843,2017.0,Case Management,Male,39--47,BY,1.0,Threats,Other,Labor,Construction
38844,2017.0,Case Management,Male,39--47,BY,1.0,Financial,Other,Labor,Construction
38845,2017.0,Case Management,Male,39--47,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
38846,2017.0,Case Management,Male,39--47,BY,1.0,Threats,Friend/Acquaintance,Labor,Construction
38847,2017.0,Case Management,Male,39--47,BY,1.0,Financial,Other,Labor,Construction
38848,2017.0,Case Management,Male,39--47,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
38849,2017.0,Case Management,Male,39--47,BY,1.0,Financial,Other,Labor,Construction
38878,2017.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
38879,2017.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
38880,2017.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
38882,2017.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
