yearOfRegistration,Datasource,gender,citizenship,isForcedLabour,ControlCategory,RecruiterCategory,ExploitType,Labor_Type,ageCategories
2016,1,1,4,1,1,2,2,1,5
2016,1,1,4,1,1,2,2,1,5
2016,1,1,4,1,1,2,2,1,5
2016,1,1,4,1,1,2,2,1,5
2016,1,1,4,1,1,2,2,1,5
2016,1,1,4,1,1,2,2,1,5
2016,1,1,4,1,1,2,2,1,5
2016,1,1,4,1,1,2,2,1,5
2016,1,1,4,1,1,2,2,1,5
2016,1,1,4,1,1,2,2,1,5
2016,1,1,4,1,1,2,2,1,5
2016,1,1,4,1,1,2,2,8,6
2016,1,1,4,1,1,2,2,8,6
2016,1,1,4,1,1,2,2,8,6
2016,1,1,4,1,1,2,2,8,6
2016,1,1,4,1,1,2,2,8,6
2016,1,1,4,1,1,2,2,8,6
2016,1,1,4,1,1,2,2,8,6
2016,1,1,4,1,1,2,2,8,6
2016,1,1,4,1,1,2,2,8,6
2016,1,1,4,1,1,2,2,8,6
2016,1,1,4,1,1,2,2,8,6
2016,1,1,4,1,1,2,2,8,6
2016,1,1,10,1,5,2,2,12,7
2016,1,1,10,1,5,2,2,12,7
2016,1,1,10,1,5,2,2,12,7
2016,1,1,10,1,5,2,2,12,7
2016,1,1,10,1,5,2,2,12,7
2016,1,1,10,1,5,2,2,12,7
2016,1,1,10,1,5,2,2,12,7
2016,1,1,10,1,5,2,2,12,7
2016,1,1,10,1,5,2,2,12,7
2016,1,1,10,1,5,3,2,12,7
2016,1,1,10,1,5,2,2,12,7
2016,1,1,10,1,5,2,2,12,7
2016,1,1,10,1,5,2,2,12,7
2016,1,1,10,1,5,2,2,12,7
2016,1,1,10,1,5,2,2,12,7
2016,1,1,10,1,5,2,2,12,7
2016,1,1,4,1,1,2,2,8,7
2016,1,1,4,1,1,2,2,8,7
2016,1,1,4,1,1,2,2,8,7
2016,1,1,4,1,1,2,2,8,7
2016,1,1,4,1,1,2,2,8,7
2016,1,1,4,1,1,2,2,8,7
2016,1,1,4,1,1,2,2,8,7
2016,1,1,4,1,1,2,2,8,7
2016,1,1,4,1,1,2,2,8,7
2016,1,1,4,1,1,2,2,8,7
2016,1,1,4,1,1,2,2,8,7
2016,1,1,4,1,1,2,2,8,7
2016,1,1,4,1,1,2,2,8,7
2016,1,1,4,1,1,2,2,8,7
2016,1,1,4,1,1,2,2,8,7
2016,1,1,4,1,1,2,2,8,7
2016,1,1,4,1,1,2,2,8,7
2016,1,1,4,1,1,2,2,1,7
2016,1,1,4,1,1,2,2,1,7
2016,1,1,4,1,1,2,2,1,7
2016,1,1,4,1,1,2,2,1,7
2016,1,1,4,1,1,2,2,1,7
2016,1,1,4,1,1,2,2,1,7
2016,1,1,4,1,1,2,2,1,7
2016,1,1,4,1,1,2,2,1,7
2016,1,1,4,1,1,2,2,1,7
2016,1,1,4,1,1,2,2,1,7
2016,1,1,4,1,1,2,2,1,7
2016,1,1,4,1,1,2,2,1,7
2016,1,1,4,1,1,2,2,1,7
2016,1,1,4,1,1,2,2,1,7
2016,1,1,4,1,1,2,2,1,7
2016,1,1,4,1,1,2,2,1,7
2016,1,1,10,1,5,2,2,12,8
2016,1,1,10,1,5,2,2,12,8
2016,1,1,10,1,5,2,2,12,8
2016,1,1,10,1,5,2,2,12,8
2016,1,1,10,1,5,2,2,12,8
2016,1,1,10,1,5,2,2,12,8
2016,1,1,10,1,5,2,2,12,8
2016,1,1,10,1,5,2,2,12,8
2016,1,1,10,1,5,2,2,12,8
2016,1,1,10,1,5,2,2,12,8
2016,1,1,10,1,5,2,2,12,8
2016,1,1,10,1,5,2,2,12,8
2016,1,0,35,1,5,2,2,12,3
2016,1,0,35,1,5,2,2,12,3
2016,1,0,35,1,5,2,2,12,3
2016,1,0,35,1,5,2,2,12,3
2016,1,0,35,1,5,2,2,12,3
2016,1,0,35,1,5,2,2,12,3
2016,1,0,35,1,5,2,2,12,3
2016,1,0,35,1,5,2,2,12,3
2016,1,0,35,1,5,2,2,12,3
2016,1,0,35,1,5,2,2,12,3
2016,1,0,35,1,5,2,2,12,3
2016,1,0,35,1,5,2,2,12,3
2016,1,0,35,1,5,2,2,12,3
2016,1,0,4,1,1,2,2,4,4
2016,1,0,4,1,1,2,2,4,4
2016,1,0,4,1,2,2,2,4,4
2016,1,0,4,1,1,2,2,4,4
2016,1,0,4,1,1,2,2,4,4
2016,1,0,4,1,1,2,2,4,4
2016,1,0,4,1,1,2,2,4,4
2016,1,0,4,1,1,2,2,4,4
2016,1,0,4,1,1,2,2,4,4
2016,1,0,4,1,1,2,2,4,4
2016,1,0,4,1,1,2,2,4,4
2016,1,0,4,1,1,2,2,4,4
2016,1,0,4,1,1,2,2,4,4
2016,1,0,4,1,1,2,2,4,4
2016,1,0,20,1,1,3,2,2,5
2016,1,0,20,1,1,3,2,2,5
2016,1,0,20,1,1,2,2,2,5
2016,1,0,20,1,1,3,2,2,5
2016,1,0,20,1,1,3,2,2,5
2016,1,0,20,1,1,3,2,2,5
2016,1,0,20,1,1,3,2,2,5
2016,1,0,20,1,1,3,2,2,5
2016,1,0,20,1,1,2,2,2,5
2016,1,0,20,1,1,3,2,2,5
2016,1,0,20,1,1,2,2,2,5
2016,1,0,20,1,1,3,2,2,5
2016,1,0,20,1,1,2,2,2,5
2016,1,0,4,1,2,3,2,4,5
2016,1,0,4,1,1,2,2,4,5
2016,1,0,4,1,1,2,2,4,5
2016,1,0,4,1,1,2,2,4,5
2016,1,0,4,1,1,2,2,4,5
2016,1,0,4,1,1,2,2,4,5
2016,1,0,4,1,1,2,2,4,5
2016,1,0,4,1,1,3,2,4,5
2016,1,0,4,1,1,2,2,4,5
2016,1,0,4,1,1,2,2,4,5
2016,1,0,4,1,1,3,2,4,5
2016,1,0,4,1,1,2,2,4,5
2016,1,0,4,1,1,2,2,4,5
2016,1,0,4,1,1,3,2,4,5
2016,1,0,4,1,1,2,2,4,5
2016,1,0,4,1,1,2,2,4,5
2016,1,0,4,1,1,2,2,4,5
2016,1,0,4,1,1,2,2,4,5
2016,1,0,4,1,1,2,2,4,5
2016,1,0,4,1,1,2,2,4,5
2016,1,0,4,1,1,2,2,4,5
2016,1,0,4,1,1,2,2,4,5
2016,1,0,4,1,1,2,2,4,5
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,3,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,3,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,3,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,3,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,3,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,4,1,1,2,2,4,6
2016,1,0,5,1,1,3,2,4,7
2016,1,0,5,1,1,2,2,4,7
2016,1,0,5,1,1,2,2,4,7
2016,1,0,5,1,1,3,2,4,7
2016,1,0,5,1,1,3,2,4,7
2016,1,0,5,1,1,3,2,4,7
2016,1,0,5,1,1,3,2,4,7
2016,1,0,5,1,1,3,2,4,7
2016,1,0,5,1,1,3,2,4,7
2016,1,0,5,1,1,3,2,4,7
2016,1,0,5,1,1,3,2,4,7
2016,1,0,5,1,1,3,2,4,7
2016,1,0,5,1,1,3,2,4,7
2016,1,0,5,1,1,2,2,4,7
2016,1,0,5,1,1,3,2,4,7
2016,1,0,5,1,1,2,2,12,7
2016,1,0,5,1,2,3,2,12,7
2016,1,0,5,1,1,2,2,12,7
2016,1,0,5,1,1,2,2,12,7
2016,1,0,5,1,1,3,2,12,7
2016,1,0,5,1,1,3,2,12,7
2016,1,0,5,1,1,3,2,12,7
2016,1,0,5,1,1,3,2,12,7
2016,1,0,5,1,1,3,2,12,7
2016,1,0,5,1,1,2,2,12,7
2016,1,0,5,1,1,3,2,12,7
2016,1,0,5,1,1,2,2,12,7
2016,1,0,5,1,1,3,2,12,7
2016,1,0,5,1,1,3,2,12,7
2016,1,0,5,1,2,3,2,12,7
2016,1,0,5,1,1,3,2,12,7
2016,1,0,5,1,1,3,2,12,7
2016,1,0,5,1,1,3,2,12,7
2016,1,0,18,1,1,2,2,12,7
2016,1,0,18,1,1,3,2,12,7
2016,1,0,18,1,1,3,2,12,7
2016,1,0,18,1,1,2,2,12,7
2016,1,0,18,1,1,3,2,12,7
2016,1,0,18,1,1,3,2,12,7
2016,1,0,18,1,1,2,2,12,7
2016,1,0,18,1,1,2,2,12,7
2016,1,0,18,1,1,4,2,12,7
2016,1,0,18,1,1,3,2,12,7
2016,1,0,18,1,1,3,2,12,7
2016,1,0,18,1,1,2,2,12,7
2016,1,0,18,1,1,2,2,12,7
2016,1,0,18,1,1,3,2,12,7
2016,1,0,18,1,1,2,2,12,7
2016,1,0,18,1,1,2,2,12,7
2016,1,0,18,1,1,2,2,12,7
2016,1,0,18,1,1,3,2,12,7
2016,1,0,18,1,1,3,2,12,7
2016,1,0,18,1,1,4,2,12,7
2016,1,0,20,1,1,2,2,2,7
2016,1,0,20,1,1,3,2,2,7
2016,1,0,20,1,2,2,2,2,7
2016,1,0,20,1,1,2,2,2,7
2016,1,0,20,1,1,2,2,2,7
2016,1,0,20,1,1,3,2,2,7
2016,1,0,20,1,1,3,2,2,7
2016,1,0,20,1,1,3,2,2,7
2016,1,0,20,1,1,3,2,2,7
2016,1,0,20,1,1,3,2,2,7
2016,1,0,20,1,1,2,2,2,7
2016,1,0,20,1,2,2,2,2,7
2016,1,0,20,1,1,2,2,2,7
2016,1,0,20,1,1,2,2,2,7
2016,1,0,20,1,1,3,2,2,7
2016,1,0,20,1,1,3,2,2,7
2016,1,0,20,1,1,3,2,2,7
2016,1,0,20,1,1,3,2,2,7
2016,1,0,29,1,1,2,2,2,7
2016,1,0,29,1,1,3,2,2,7
2016,1,0,29,1,1,2,2,2,7
2016,1,0,29,1,1,2,2,2,7
2016,1,0,29,1,1,3,2,2,7
2016,1,0,29,1,2,2,2,2,7
2016,1,0,29,1,1,2,2,2,7
2016,1,0,29,1,1,2,2,2,7
2016,1,0,29,1,1,3,2,2,7
2016,1,0,29,1,1,3,2,2,7
2016,1,0,29,1,1,4,2,2,7
2016,1,0,29,1,1,3,2,2,7
2016,1,0,29,1,1,2,2,2,7
2016,1,0,29,1,1,2,2,2,7
2016,1,0,29,1,1,2,2,2,7
2016,1,0,29,1,1,2,2,2,7
2016,1,0,29,1,5,2,2,12,7
2016,1,0,29,1,5,3,2,12,7
2016,1,0,29,1,5,2,2,12,7
2016,1,0,29,1,5,2,2,12,7
2016,1,0,29,1,5,2,2,12,7
2016,1,0,29,1,5,2,2,12,7
2016,1,0,29,1,5,2,2,12,7
2016,1,0,29,1,5,2,2,12,7
2016,1,0,29,1,5,2,2,12,7
2016,1,0,38,1,5,2,2,12,7
2016,1,0,38,1,5,2,2,12,7
2016,1,0,38,1,5,2,2,12,7
2016,1,0,38,1,5,2,2,12,7
2016,1,0,38,1,5,2,2,12,7
2016,1,0,38,1,5,2,2,12,7
2016,1,0,38,1,5,2,2,12,7
2016,1,0,38,1,5,2,2,12,7
2016,1,0,38,1,5,2,2,12,7
2016,1,0,38,1,5,2,2,12,7
2016,1,0,38,1,5,2,2,12,7
2016,1,0,38,1,5,2,2,12,7
2016,1,0,38,1,5,2,2,12,7
2016,1,0,38,1,5,2,2,12,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,3,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,8,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,3,2,4,7
2016,1,0,4,1,1,3,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,3,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,3,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,3,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,3,2,4,7
2016,1,0,4,1,1,3,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,3,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,3,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,3,2,4,7
2016,1,0,4,1,1,3,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,3,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,3,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,3,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,3,2,4,7
2016,1,0,4,1,1,3,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,2,3,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,3,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,4,1,1,2,2,4,7
2016,1,0,5,1,1,3,2,4,8
2016,1,0,5,1,1,2,2,4,8
2016,1,0,5,1,1,2,2,4,8
2016,1,0,5,1,2,3,2,4,8
2016,1,0,5,1,1,3,2,4,8
2016,1,0,5,1,1,2,2,4,8
2016,1,0,5,1,1,2,2,4,8
2016,1,0,5,1,1,3,2,4,8
2016,1,0,5,1,1,3,2,4,8
2016,1,0,5,1,1,2,2,4,8
2016,1,0,5,1,1,3,2,4,8
2016,1,0,5,1,5,3,2,4,8
2016,1,0,5,1,1,3,2,4,8
2016,1,0,5,1,1,3,2,4,8
2016,1,0,5,1,1,3,2,4,8
2016,1,0,5,1,1,3,2,4,8
2016,1,0,5,1,1,3,2,4,8
2016,1,0,5,1,1,3,2,4,8
2016,1,0,5,1,1,2,2,4,8
2016,1,0,5,1,1,3,2,4,8
2016,1,0,5,1,1,3,2,4,8
2016,1,0,5,1,1,2,2,4,8
2016,1,0,5,1,1,3,2,4,8
2016,1,0,5,1,1,3,2,4,8
2016,1,0,5,1,1,2,2,12,8
2016,1,0,5,1,1,3,2,12,8
2016,1,0,5,1,1,2,2,12,8
2016,1,0,5,1,1,2,2,12,8
2016,1,0,5,1,1,2,2,12,8
2016,1,0,5,1,1,3,2,12,8
2016,1,0,5,1,1,3,2,12,8
2016,1,0,5,1,1,3,2,12,8
2016,1,0,5,1,1,3,2,12,8
2016,1,0,5,1,1,2,2,12,8
2016,1,0,5,1,1,3,2,12,8
2016,1,0,5,1,1,3,2,12,8
2016,1,0,5,1,1,2,2,12,8
2016,1,0,5,1,1,3,2,12,8
2016,1,0,5,1,1,2,2,12,8
2016,1,0,5,1,1,2,2,12,8
2016,1,0,5,1,1,3,2,12,8
2016,1,0,5,1,2,3,2,12,8
2016,1,0,5,1,1,2,2,12,8
2016,1,0,5,1,1,2,2,12,8
2016,1,0,5,1,1,3,2,12,8
2016,1,0,5,1,1,3,2,12,8
2016,1,0,29,1,5,2,2,12,8
2016,1,0,29,1,5,2,2,12,8
2016,1,0,29,1,5,2,2,12,8
2016,1,0,29,1,5,2,2,12,8
2016,1,0,29,1,5,2,2,12,8
2016,1,0,29,1,5,2,2,12,8
2016,1,0,29,1,5,2,2,12,8
2016,1,0,29,1,1,2,2,12,8
2016,1,0,29,1,5,2,2,12,8
2016,1,0,29,1,5,2,2,12,8
2016,1,0,38,1,5,2,2,12,8
2016,1,0,38,1,5,2,2,12,8
2016,1,0,38,1,5,2,2,12,8
2016,1,0,38,1,5,2,2,12,8
2016,1,0,38,1,5,2,2,12,8
2016,1,0,38,1,5,2,2,12,8
2016,1,0,38,1,5,2,2,12,8
2016,1,0,38,1,5,2,2,12,8
2016,1,0,38,1,5,2,2,12,8
2016,1,0,38,1,5,2,2,12,8
2016,1,0,38,1,5,2,2,12,8
2016,1,0,38,1,5,2,2,12,8
2016,1,0,38,1,5,2,2,12,8
2016,1,0,38,1,5,2,2,12,8
2016,1,0,38,1,5,2,2,12,8
2016,1,0,38,1,5,2,2,12,8
2016,1,0,38,1,5,2,2,12,8
2016,1,0,38,1,5,2,2,12,8
2016,1,0,38,1,5,2,2,12,8
2016,1,0,38,1,5,2,2,12,8
2016,1,0,38,1,5,2,2,12,8
2016,1,0,4,1,1,2,2,8,8
2016,1,0,4,1,1,2,2,8,8
2016,1,0,4,1,1,2,2,8,8
2016,1,0,4,1,1,2,2,8,8
2016,1,0,4,1,1,2,2,8,8
2016,1,0,4,1,1,2,2,8,8
2016,1,0,4,1,1,3,2,8,8
2016,1,0,4,1,1,2,2,8,8
2016,1,0,4,1,1,2,2,8,8
2016,1,0,4,1,1,2,2,8,8
2016,1,0,4,1,1,2,2,8,8
2016,1,0,4,1,1,2,2,8,8
2016,1,0,4,1,1,2,2,8,8
2016,1,0,4,1,1,2,2,8,8
2016,1,0,4,1,1,2,2,8,8
2016,1,0,4,1,1,2,2,4,8
2016,1,0,4,1,1,2,2,4,8
2016,1,0,4,1,1,2,2,4,8
2016,1,0,4,1,1,2,2,4,8
2016,1,0,4,1,1,2,2,4,8
2016,1,0,4,1,1,2,2,4,8
2016,1,0,4,1,1,3,2,4,8
2016,1,0,4,1,1,2,2,4,8
2016,1,0,4,1,1,2,2,4,8
2016,1,0,4,1,1,2,2,4,8
2016,1,0,4,1,1,2,2,4,8
2016,1,0,4,1,1,2,2,4,8
2016,1,0,4,1,1,2,2,4,8
2016,1,0,4,1,1,2,2,4,8
2016,1,0,4,1,1,2,2,4,8
2016,1,0,4,1,1,2,2,4,8
2016,1,0,4,1,1,3,2,4,8
2016,1,0,4,1,1,3,2,4,8
2016,1,0,4,1,1,2,2,4,8
2016,1,0,4,1,1,3,2,4,8
2016,1,0,5,1,1,2,2,4,9
2016,1,0,5,1,1,3,2,4,9
2016,1,0,5,1,1,2,2,4,9
2016,1,0,5,1,1,3,2,4,9
2016,1,0,5,1,1,3,2,4,9
2016,1,0,5,1,1,3,2,4,9
2016,1,0,5,1,1,3,2,4,9
2016,1,0,5,1,1,2,2,4,9
2016,1,0,5,1,1,2,2,4,9
2016,1,0,5,1,1,3,2,4,9
2016,1,0,5,1,1,3,2,4,9
2016,1,0,5,1,1,3,2,4,9
2016,1,0,5,1,1,3,2,4,9
2016,1,0,5,1,1,3,2,4,9
2016,1,0,5,1,1,3,2,4,9
2016,1,0,5,1,1,2,2,4,9
2016,1,0,5,1,1,2,2,4,9
2016,1,0,5,1,1,3,2,4,9
2016,1,0,5,1,1,2,2,12,9
2016,1,0,5,1,1,3,2,12,9
2016,1,0,5,1,2,2,2,12,9
2016,1,0,5,1,1,2,2,12,9
2016,1,0,5,1,1,3,2,12,9
2016,1,0,5,1,1,2,2,12,9
2016,1,0,5,1,2,2,2,12,9
2016,1,0,5,1,1,2,2,12,9
2016,1,0,5,1,2,3,2,12,9
2016,1,0,5,1,1,3,2,12,9
2016,1,0,5,1,1,3,2,12,9
2016,1,0,5,1,1,3,2,12,9
2016,1,0,5,1,1,2,2,12,9
2016,1,0,5,1,1,2,2,12,9
2016,1,0,5,1,1,2,2,12,9
2016,1,0,38,1,5,2,2,12,9
2016,1,0,38,1,5,2,2,12,9
2016,1,0,38,1,5,2,2,12,9
2016,1,0,38,1,5,2,2,12,9
2016,1,0,38,1,5,2,2,12,9
2016,1,0,38,1,5,2,2,12,9
2016,1,0,38,1,5,2,2,12,9
2016,1,0,38,1,5,2,2,12,9
2016,1,0,38,1,5,2,2,12,9
2016,1,0,38,1,5,2,2,12,9
2016,1,0,38,1,5,2,2,12,9
2016,1,0,38,1,5,2,2,12,9
2016,1,0,38,1,5,2,2,12,9
2016,1,0,38,1,5,2,2,12,9
2016,1,0,38,1,5,2,2,12,9
2016,1,0,38,1,5,2,2,12,9
2016,1,0,38,1,5,2,2,12,9
2016,1,0,38,1,5,2,2,12,9
2016,1,0,4,1,1,2,2,4,9
2016,1,0,4,1,1,2,2,4,9
2016,1,0,4,1,1,3,2,4,9
2016,1,0,4,1,1,2,2,4,9
2016,1,0,4,1,1,3,2,4,9
2016,1,0,4,1,1,2,2,4,9
2016,1,0,4,1,1,3,2,4,9
2016,1,0,4,1,1,2,2,4,9
2016,1,0,4,1,1,2,2,4,9
2016,1,0,4,1,1,2,2,4,9
2016,1,0,4,1,1,2,2,4,9
2016,1,0,4,1,2,2,2,4,9
2016,1,0,4,1,2,2,2,4,9
2016,1,0,4,1,1,2,2,4,9
2016,0,1,37,0,5,3,1,12,3
2016,0,1,37,0,1,5,1,12,3
2016,0,1,37,0,2,3,1,12,3
2016,0,1,37,0,2,3,1,12,3
2016,0,1,37,0,2,2,1,12,3
2016,0,1,37,0,2,5,1,12,3
2016,0,1,37,0,2,5,1,12,3
2016,0,1,37,0,1,5,1,12,3
2016,0,1,37,0,2,5,1,12,3
2016,0,1,37,0,1,1,1,12,3
2016,0,1,37,0,2,5,1,12,3
2016,0,1,37,0,5,3,1,12,3
2016,0,1,37,0,5,3,1,12,3
2016,0,1,37,0,1,1,1,12,3
2016,0,1,37,0,2,5,1,12,3
2016,0,1,37,0,3,1,1,12,3
2016,0,1,37,0,2,2,1,12,3
2016,0,1,37,0,1,2,1,12,3
2016,0,1,37,0,5,3,1,12,3
2016,0,1,37,0,2,5,1,12,3
2016,0,1,37,0,1,5,1,12,3
2016,0,1,37,0,5,2,1,12,3
2016,0,1,37,0,2,5,1,12,3
2016,0,1,37,0,2,5,1,12,3
2016,0,1,37,0,1,5,1,12,3
2016,0,1,37,0,2,5,1,12,3
2016,0,1,37,0,4,3,1,12,3
2016,0,1,37,0,1,1,1,12,3
2016,0,1,37,0,2,1,1,12,3
2016,0,1,37,0,2,3,1,12,3
2016,0,1,37,0,2,5,1,12,3
2016,0,1,37,0,1,1,1,12,3
2016,0,1,37,0,1,5,1,12,3
2016,0,1,37,0,5,1,1,12,3
2016,0,1,37,0,5,1,1,12,3
2016,0,1,37,0,5,1,1,12,3
2016,0,1,37,0,2,2,1,12,3
2016,0,1,37,0,4,1,1,12,3
2016,0,1,37,0,4,1,1,12,3
2016,0,1,37,0,1,3,1,12,3
2016,0,1,37,0,4,1,1,12,3
2016,0,1,37,0,4,1,1,12,3
2016,0,1,37,0,2,3,1,12,3
2016,0,1,37,0,5,1,1,12,3
2016,0,1,37,0,5,1,1,12,3
2016,0,1,37,0,1,1,1,12,3
2016,0,1,37,0,1,1,1,12,3
2016,0,1,37,0,5,1,1,12,3
2016,0,1,37,0,5,1,1,12,3
2016,0,1,37,0,5,1,1,12,3
2016,0,1,37,0,4,1,1,12,3
2016,0,1,37,0,2,1,1,12,3
2016,0,1,37,0,2,1,1,12,3
2016,0,1,37,0,5,1,1,12,3
2016,0,1,37,0,3,1,1,12,3
2016,0,1,37,0,2,1,1,12,3
2016,0,1,37,0,1,1,1,12,3
2016,0,1,37,0,5,1,1,12,3
2016,0,1,37,0,5,1,1,12,3
2016,0,1,37,0,5,1,1,12,3
2016,0,1,37,0,4,1,1,12,3
2016,0,1,37,0,1,1,1,12,3
2016,0,1,37,0,2,2,1,12,3
2016,0,1,37,0,5,1,1,12,3
